# bin number, rate
0.00000e+00,5.75225e-10
1.00000e+00,3.32171e-08
2.00000e+00,2.36347e-09
3.00000e+00,1.13062e-10
4.00000e+00,0.00000e+00
5.00000e+00,0.00000e+00
6.00000e+00,0.00000e+00
7.00000e+00,0.00000e+00
8.00000e+00,0.00000e+00
9.00000e+00,0.00000e+00
