# bin number, rate
0.00000e+00,1.26489e-09
1.00000e+00,3.75826e-07
2.00000e+00,7.80439e-08
3.00000e+00,2.92781e-08
4.00000e+00,1.13857e-08
5.00000e+00,5.11511e-09
6.00000e+00,2.56198e-09
7.00000e+00,1.28963e-09
8.00000e+00,6.43976e-10
9.00000e+00,3.28495e-10
