# bin number, rate
0.00000e+00,1.74592e-09
1.00000e+00,2.52881e-07
2.00000e+00,4.93617e-08
3.00000e+00,1.72626e-08
4.00000e+00,6.22407e-09
5.00000e+00,2.54839e-09
6.00000e+00,1.16794e-09
7.00000e+00,5.24893e-10
8.00000e+00,2.24624e-10
9.00000e+00,0.00000e+00
